,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,Humidity9am,Humidity3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
38318,10.8,29.7,0.0,7.8,12.7,30.0,65.0,26.0,0.0,0.0,17.8,27.8,0,0
38319,16.7,30.3,0.0,7.8,12.3,31.0,55.0,28.0,0.0,1.0,19.7,29.0,0,0
38320,15.6,32.2,0.0,8.0,12.3,31.0,55.0,25.0,0.0,1.0,21.0,30.4,0,0
38321,17.7,34.1,0.0,8.0,11.2,46.0,56.0,19.0,0.0,5.0,22.7,32.5,0,0
38325,16.2,25.1,6.4,4.0,2.0,35.0,88.0,56.0,7.0,7.0,18.6,24.1,1,0
38326,15.2,29.2,0.0,4.2,12.0,30.0,75.0,35.0,1.0,3.0,20.1,28.1,0,0
38327,17.0,29.8,0.0,8.0,11.9,41.0,53.0,25.0,0.0,1.0,20.9,28.9,0,0
38328,18.5,31.1,0.0,8.0,12.0,33.0,61.0,29.0,1.0,2.0,21.6,30.4,0,0
38329,18.6,29.6,0.0,7.6,5.1,37.0,75.0,47.0,7.0,3.0,21.2,27.8,0,1
38330,16.8,32.4,1.4,4.6,11.6,39.0,70.0,32.0,3.0,5.0,21.5,30.7,1,0
38331,11.3,30.1,0.0,7.6,11.6,33.0,74.0,15.0,0.0,1.0,18.1,29.2,0,0
38332,11.3,32.8,0.0,7.6,8.4,59.0,46.0,21.0,2.0,5.0,19.4,31.4,0,1
38333,14.1,31.0,2.0,8.0,11.0,44.0,62.0,34.0,1.0,3.0,21.4,29.5,1,0
38334,18.0,33.1,0.0,8.0,11.6,31.0,54.0,26.0,2.0,1.0,21.8,31.3,0,0
38335,16.1,33.3,0.0,7.2,10.7,26.0,54.0,26.0,1.0,5.0,23.6,31.9,0,1
38336,18.8,29.2,9.0,5.8,7.7,43.0,88.0,51.0,7.0,6.0,20.0,26.7,1,0
38337,13.6,30.5,0.0,5.8,11.5,30.0,67.0,29.0,3.0,4.0,19.6,29.4,0,0
38338,17.0,31.4,0.0,5.6,10.9,43.0,67.0,21.0,7.0,7.0,21.4,30.9,0,0
38339,14.3,28.9,0.0,7.8,2.1,78.0,66.0,40.0,7.0,7.0,20.8,24.9,0,1
38340,13.2,20.9,1.4,5.4,6.3,48.0,62.0,35.0,7.0,7.0,15.2,18.7,1,0
38341,7.2,26.5,0.0,6.2,6.9,52.0,72.0,31.0,7.0,7.0,13.5,24.9,0,0
38343,11.2,30.0,0.0,6.2,10.9,31.0,60.0,14.0,2.0,1.0,18.1,29.2,0,0
38344,17.3,31.4,0.0,6.6,11.2,39.0,58.0,30.0,1.0,3.0,21.6,29.9,0,0
38345,18.6,31.3,0.0,9.4,9.1,54.0,58.0,29.0,2.0,7.0,21.9,29.2,0,1
38346,15.1,26.4,6.2,6.8,10.7,39.0,84.0,38.0,2.0,2.0,18.7,24.9,1,0
38347,7.9,24.5,0.0,5.8,9.2,33.0,68.0,24.0,7.0,7.0,13.9,23.8,0,0
38348,10.1,23.0,0.0,5.4,1.8,39.0,68.0,48.0,7.0,7.0,13.8,21.0,0,1
38349,13.8,27.7,3.8,2.4,10.4,46.0,75.0,41.0,1.0,5.0,17.7,25.6,1,0
38350,16.0,20.4,0.0,6.8,0.0,22.0,72.0,91.0,7.0,7.0,18.6,19.9,0,1
38351,17.2,25.3,30.2,1.4,5.0,30.0,95.0,67.0,8.0,7.0,17.7,23.8,1,0
38353,15.3,26.2,1.0,3.0,2.9,28.0,98.0,55.0,8.0,7.0,17.5,24.4,0,0
38354,13.6,26.8,0.0,4.2,10.9,44.0,83.0,42.0,1.0,6.0,17.9,24.2,0,0
38355,12.5,28.3,0.0,3.8,10.8,22.0,70.0,36.0,4.0,1.0,17.2,27.2,0,0
38356,15.8,27.9,0.0,5.0,7.0,17.0,80.0,44.0,6.0,5.0,16.9,27.2,0,0
38357,14.2,28.9,0.0,3.8,9.9,19.0,81.0,40.0,4.0,6.0,17.9,28.2,0,0
38358,17.8,20.5,0.0,4.0,0.0,20.0,72.0,87.0,7.0,8.0,20.0,20.2,0,1
38359,17.2,18.2,13.8,0.8,0.0,28.0,88.0,94.0,8.0,8.0,17.7,17.2,1,1
38360,16.0,22.2,9.8,0.8,2.8,17.0,97.0,78.0,8.0,7.0,16.6,19.9,1,1
38361,14.4,24.4,3.6,1.0,9.9,26.0,71.0,47.0,1.0,3.0,18.2,23.9,1,0
38362,14.5,23.3,0.0,5.2,7.9,41.0,52.0,45.0,6.0,7.0,18.3,22.2,0,0
38363,13.5,23.7,0.0,4.8,8.9,31.0,64.0,48.0,7.0,7.0,18.3,23.1,0,0
38364,16.7,21.1,0.8,4.8,0.2,20.0,87.0,56.0,8.0,8.0,17.2,20.8,0,1
38365,16.4,19.2,7.6,1.6,0.0,24.0,95.0,95.0,8.0,8.0,16.5,17.6,1,1
38366,16.4,23.4,20.0,0.4,2.8,39.0,89.0,88.0,7.0,7.0,18.9,19.0,1,1
38367,11.4,24.0,2.6,2.6,10.5,26.0,61.0,46.0,1.0,4.0,17.9,22.9,1,0
38368,9.6,23.2,0.0,3.6,11.0,31.0,69.0,42.0,1.0,3.0,16.5,22.8,0,0
38369,9.6,21.0,0.0,3.4,10.6,28.0,64.0,41.0,1.0,3.0,15.6,20.2,0,0
38370,9.4,22.2,0.0,4.0,10.8,19.0,61.0,40.0,1.0,1.0,14.8,21.4,0,0
38371,7.8,21.9,0.0,3.2,10.7,26.0,74.0,38.0,1.0,5.0,14.2,21.6,0,0
38372,6.3,21.2,0.0,3.4,10.6,22.0,73.0,43.0,1.0,1.0,13.7,21.1,0,0
38373,6.8,21.9,0.0,3.4,9.0,41.0,79.0,42.0,3.0,7.0,13.0,21.0,0,0
38374,4.8,17.6,0.0,4.0,10.5,30.0,71.0,38.0,0.0,1.0,11.4,16.8,0,0
38375,2.4,17.0,0.0,2.4,8.4,28.0,78.0,47.0,1.0,7.0,9.6,15.7,0,0
38376,1.8,18.7,0.0,2.4,10.0,22.0,75.0,45.0,1.0,7.0,9.3,17.6,0,0
38377,9.0,22.6,0.0,2.8,9.5,20.0,78.0,42.0,5.0,5.0,12.9,21.6,0,1
38378,11.8,22.2,1.8,2.8,5.7,44.0,76.0,58.0,7.0,7.0,14.2,21.3,1,0
38379,9.2,21.2,0.4,1.6,9.8,30.0,86.0,37.0,1.0,1.0,15.0,21.0,0,0
38380,5.3,22.4,0.0,4.0,9.9,35.0,73.0,53.0,0.0,1.0,13.3,21.9,0,0
38381,13.1,22.5,0.0,3.0,3.6,30.0,84.0,45.0,7.0,6.0,15.8,21.1,0,0
38382,7.1,22.7,0.0,2.2,9.0,28.0,80.0,46.0,1.0,3.0,13.0,21.7,0,0
38383,11.7,23.7,0.0,3.8,8.3,39.0,64.0,51.0,3.0,6.0,16.3,22.6,0,0
38384,12.5,23.6,0.0,3.0,1.7,54.0,75.0,55.0,7.0,7.0,16.9,23.2,0,1
38385,10.1,16.7,3.0,2.0,9.0,33.0,84.0,50.0,6.0,1.0,12.8,16.2,1,0
38386,3.7,18.1,0.0,2.8,10.2,24.0,81.0,48.0,1.0,2.0,9.1,16.7,0,0
38387,7.1,15.3,0.0,3.4,1.5,28.0,77.0,49.0,7.0,7.0,9.7,14.2,0,1
38388,7.1,10.8,6.2,0.6,0.0,37.0,94.0,87.0,8.0,7.0,7.2,8.9,1,1
38389,6.9,12.2,1.2,1.2,4.3,43.0,76.0,58.0,5.0,7.0,8.8,11.5,1,0
38390,5.7,15.2,0.0,2.0,1.8,28.0,79.0,56.0,7.0,6.0,10.9,13.6,0,0
38391,9.7,16.6,1.0,1.8,6.4,31.0,94.0,51.0,8.0,4.0,10.5,16.1,0,0
38392,0.8,17.3,0.0,2.2,9.8,26.0,73.0,45.0,1.0,3.0,8.4,16.3,0,0
38393,3.4,17.8,0.0,2.0,9.8,35.0,63.0,36.0,1.0,1.0,9.0,17.5,0,0
38394,6.4,19.5,0.0,3.0,7.0,28.0,59.0,49.0,7.0,7.0,12.9,18.4,0,0
38395,11.6,15.3,0.0,2.6,0.2,19.0,69.0,94.0,7.0,7.0,13.8,13.6,0,1
38396,12.1,18.6,4.4,0.8,8.5,30.0,82.0,56.0,4.0,3.0,14.1,18.2,1,0
38397,3.7,19.7,0.0,1.2,9.7,24.0,86.0,50.0,1.0,3.0,9.6,19.3,0,0
38398,7.3,20.3,0.0,1.8,9.3,28.0,71.0,48.0,2.0,1.0,13.3,20.0,0,0
38399,6.2,20.2,0.0,2.6,9.3,19.0,73.0,53.0,3.0,1.0,11.1,20.1,0,0
38400,6.0,20.8,0.0,2.8,8.9,19.0,75.0,49.0,3.0,4.0,11.8,19.6,0,0
38401,7.7,21.8,0.0,2.4,9.7,22.0,78.0,44.0,1.0,3.0,11.3,20.9,0,0
38402,7.1,21.8,0.0,1.6,5.8,19.0,77.0,45.0,3.0,6.0,11.7,20.8,0,0
38403,11.1,19.8,0.0,1.8,2.3,19.0,79.0,61.0,7.0,7.0,12.7,19.0,0,0
38404,9.8,23.3,0.0,1.6,8.6,19.0,77.0,46.0,2.0,1.0,13.9,22.3,0,0
38405,10.0,19.8,1.0,2.2,5.4,17.0,84.0,63.0,7.0,2.0,13.3,19.1,0,0
38406,5.0,21.7,0.0,0.8,8.5,17.0,88.0,51.0,1.0,3.0,12.0,20.6,0,0
38407,8.0,23.7,0.0,1.8,8.0,30.0,84.0,38.0,2.0,5.0,12.6,22.9,0,0
38408,9.6,24.2,0.0,1.8,8.1,43.0,68.0,34.0,1.0,2.0,14.9,23.5,0,0
38409,11.0,18.9,0.0,2.6,3.5,17.0,91.0,65.0,7.0,7.0,13.6,18.3,0,0
38410,7.6,20.4,0.0,1.8,6.4,28.0,85.0,67.0,1.0,7.0,12.9,20.0,0,0
38411,9.5,24.0,0.2,1.2,7.3,26.0,82.0,47.0,5.0,5.0,14.6,23.5,0,0
38412,14.6,20.8,0.0,3.8,0.0,91.0,45.0,92.0,7.0,7.0,19.6,14.2,0,1
38413,8.0,13.7,24.8,5.0,1.2,28.0,87.0,81.0,7.0,7.0,11.9,13.2,1,0
38414,6.7,18.0,0.0,0.8,4.9,17.0,99.0,64.0,8.0,3.0,10.0,16.0,0,0
38415,5.0,18.6,0.0,3.0,8.0,30.0,79.0,54.0,1.0,2.0,11.3,18.2,0,0
38416,9.7,18.7,0.0,0.8,4.1,39.0,72.0,84.0,4.0,7.0,13.6,15.2,0,1
38417,11.9,15.0,27.2,2.6,0.7,35.0,93.0,77.0,7.0,7.0,12.2,13.6,1,1
38419,10.3,12.7,9.2,0.8,0.0,31.0,92.0,80.0,8.0,7.0,10.6,12.5,1,0
38423,1.9,15.0,0.0,1.0,9.2,22.0,84.0,59.0,1.0,1.0,7.0,14.8,0,0
38424,2.9,15.1,0.0,1.0,8.5,15.0,81.0,38.0,1.0,1.0,8.1,14.3,0,0
38425,0.2,18.1,0.0,1.0,9.1,19.0,73.0,54.0,0.0,1.0,7.5,17.0,0,0
38426,1.7,17.2,0.0,0.6,8.8,19.0,79.0,51.0,2.0,3.0,7.7,16.1,0,0
38427,1.9,16.7,0.0,1.2,7.1,22.0,84.0,59.0,1.0,2.0,7.4,15.4,0,0
38428,6.1,17.1,0.0,1.4,6.2,20.0,78.0,59.0,5.0,7.0,10.0,15.9,0,0
38429,9.7,12.6,0.6,1.2,0.0,26.0,81.0,93.0,7.0,7.0,11.3,12.2,0,1
38430,7.1,12.6,5.2,0.2,0.0,20.0,99.0,95.0,8.0,7.0,10.4,11.5,1,1
38431,8.3,15.1,13.6,0.6,6.9,35.0,93.0,59.0,6.0,1.0,8.8,14.7,1,0
38432,2.3,11.5,0.0,1.4,0.1,24.0,99.0,80.0,7.0,7.0,5.5,11.3,0,1
38433,5.5,11.6,4.4,0.4,1.6,30.0,88.0,80.0,8.0,7.0,9.0,11.0,1,0
38434,2.6,8.6,0.2,0.4,0.0,19.0,99.0,93.0,8.0,7.0,6.5,8.3,0,0
38435,4.9,14.1,0.0,0.2,4.6,26.0,99.0,71.0,8.0,7.0,5.1,13.6,0,0
38436,4.8,17.1,0.0,1.2,9.1,20.0,84.0,53.0,2.0,3.0,9.7,16.5,0,0
38437,4.7,14.4,0.0,1.6,2.4,20.0,88.0,78.0,7.0,7.0,8.8,13.1,0,1
38439,5.1,12.3,0.0,1.0,1.1,54.0,81.0,85.0,8.0,7.0,10.7,11.0,0,1
38440,5.3,11.4,4.2,1.0,0.4,70.0,81.0,95.0,8.0,8.0,6.3,9.3,1,1
38441,6.2,12.8,8.0,0.4,2.5,56.0,88.0,67.0,8.0,6.0,9.1,11.9,1,0
38442,9.1,13.7,0.2,1.8,1.8,39.0,86.0,76.0,8.0,6.0,10.4,12.8,0,0
38444,7.9,11.8,0.4,1.8,0.4,43.0,77.0,72.0,7.0,7.0,8.5,10.6,0,1
38445,5.6,8.9,3.8,0.8,0.3,43.0,97.0,89.0,8.0,7.0,6.2,8.7,1,1
38446,4.8,9.8,4.2,0.4,4.2,31.0,88.0,73.0,7.0,7.0,5.3,9.0,1,1
38447,5.2,10.4,3.2,0.6,0.2,28.0,96.0,85.0,8.0,7.0,7.4,8.8,1,0
38448,3.1,10.7,0.2,0.2,2.0,19.0,100.0,83.0,8.0,7.0,5.2,9.9,0,0
38449,3.3,8.6,0.4,0.2,0.0,17.0,100.0,89.0,8.0,8.0,5.5,8.4,0,0
38450,0.3,14.6,0.0,0.2,8.1,26.0,83.0,54.0,1.0,2.0,4.9,13.6,0,0
38451,3.5,9.6,0.2,1.2,0.0,31.0,95.0,89.0,8.0,7.0,7.0,9.2,0,1
38452,6.2,8.8,2.0,0.4,0.0,31.0,95.0,84.0,8.0,8.0,6.3,8.6,1,0
38453,5.0,11.3,0.2,1.0,2.5,20.0,93.0,76.0,7.0,8.0,7.1,10.7,0,0
38454,4.6,13.7,0.0,1.0,2.7,31.0,82.0,57.0,7.0,7.0,8.3,12.5,0,0
38455,5.9,12.6,0.0,1.4,1.8,37.0,64.0,54.0,7.0,6.0,8.3,12.2,0,0
38456,5.4,10.3,1.0,1.0,1.6,41.0,84.0,73.0,7.0,7.0,7.4,9.6,0,0
38457,6.8,11.4,0.6,2.2,1.9,28.0,88.0,78.0,8.0,7.0,7.7,9.8,0,0
38458,5.9,11.4,0.8,0.2,3.0,41.0,87.0,54.0,7.0,5.0,7.6,10.6,0,0
38460,-1.5,13.1,0.0,0.8,6.8,24.0,83.0,59.0,3.0,6.0,3.7,11.7,0,0
38461,3.7,12.1,0.0,1.4,0.0,33.0,77.0,92.0,7.0,8.0,9.8,10.4,0,1
38462,9.3,14.8,9.8,0.6,6.2,30.0,96.0,64.0,8.0,4.0,10.1,13.9,1,1
38463,7.5,12.2,1.8,1.4,5.5,70.0,96.0,49.0,7.0,5.0,7.9,11.1,1,1
38464,3.2,11.8,3.8,2.6,6.2,54.0,87.0,53.0,8.0,3.0,4.3,11.1,1,0
38465,-1.2,12.5,0.0,1.6,5.7,30.0,94.0,55.0,5.0,1.0,2.3,12.2,0,0
38467,-0.2,13.0,0.0,1.0,5.5,19.0,82.0,65.0,6.0,7.0,4.0,12.4,0,0
38468,-0.8,14.9,0.0,0.4,9.5,13.0,81.0,54.0,1.0,1.0,4.9,14.1,0,0
38469,-1.7,14.5,0.0,0.4,7.4,24.0,81.0,67.0,3.0,6.0,5.1,13.5,0,0
38470,5.1,13.9,0.4,1.6,0.9,31.0,77.0,68.0,8.0,8.0,8.4,12.8,0,0
38471,1.9,17.6,0.2,0.6,9.3,17.0,82.0,60.0,1.0,3.0,10.0,15.6,0,0
38472,-0.2,14.6,0.0,1.2,2.8,24.0,97.0,71.0,7.0,6.0,4.3,13.5,0,0
38474,1.1,15.2,0.0,0.2,2.1,19.0,99.0,63.0,8.0,7.0,5.5,15.1,0,0
38475,4.2,16.9,0.0,0.8,9.4,37.0,71.0,43.0,3.0,1.0,9.8,16.8,0,0
38476,5.5,16.7,0.0,2.0,2.4,35.0,79.0,66.0,7.0,7.0,12.4,15.7,0,0
38477,2.9,19.7,0.0,0.2,9.6,52.0,68.0,29.0,0.0,1.0,10.4,19.5,0,0
38478,4.5,9.4,0.0,3.8,3.3,54.0,85.0,78.0,7.0,6.0,6.0,8.3,0,1
38479,1.5,11.0,1.6,3.2,9.6,33.0,82.0,36.0,2.0,1.0,4.0,10.6,1,0
38480,-1.6,13.7,0.0,1.0,9.9,24.0,73.0,36.0,0.0,1.0,3.6,13.3,0,0
38481,-1.5,14.6,0.0,2.2,9.7,17.0,70.0,34.0,0.0,1.0,3.7,14.0,0,0
38482,-3.0,13.3,0.0,0.6,9.2,26.0,74.0,46.0,0.0,1.0,4.1,13.1,0,0
38483,-2.6,14.2,0.0,1.4,5.9,26.0,75.0,50.0,7.0,6.0,2.1,14.1,0,0
38484,2.1,14.1,0.0,1.4,5.9,28.0,81.0,57.0,7.0,7.0,9.0,13.1,0,0
38485,0.3,13.5,0.0,2.6,0.7,13.0,90.0,64.0,7.0,7.0,6.7,13.2,0,0
38486,-0.1,14.5,0.0,0.2,7.2,17.0,87.0,55.0,4.0,5.0,4.6,12.8,0,0
38487,4.5,15.0,0.0,2.8,8.4,48.0,74.0,43.0,6.0,1.0,9.6,13.7,0,0
38488,-1.5,11.9,0.0,1.2,8.8,35.0,75.0,30.0,1.0,2.0,4.7,11.5,0,0
38489,-0.4,13.6,0.0,3.2,10.6,31.0,61.0,32.0,1.0,0.0,4.8,13.5,0,0
38490,-1.9,14.3,0.0,2.6,10.6,24.0,67.0,43.0,0.0,0.0,6.1,13.8,0,0
38491,-1.4,15.9,0.0,1.8,9.8,20.0,69.0,34.0,0.0,1.0,6.1,15.1,0,0
38492,2.5,16.5,0.0,1.8,10.5,30.0,63.0,43.0,1.0,1.0,10.7,16.2,0,0
38493,3.2,15.8,0.0,2.4,2.3,26.0,65.0,53.0,7.0,7.0,10.2,15.3,0,1
38494,8.1,14.9,3.8,2.0,0.6,39.0,87.0,64.0,8.0,7.0,9.4,14.3,1,1
38495,7.9,18.3,4.0,1.6,6.2,35.0,61.0,64.0,7.0,7.0,14.4,16.0,1,0
38497,1.4,16.4,0.0,1.6,10.7,17.0,72.0,54.0,0.0,1.0,8.8,15.2,0,0
38498,1.4,17.2,0.0,2.2,9.9,24.0,71.0,46.0,1.0,1.0,9.8,16.2,0,0
38499,2.7,17.4,0.0,3.4,9.2,31.0,65.0,51.0,6.0,1.0,9.8,16.8,0,0
38500,3.0,18.4,0.0,1.8,10.2,28.0,70.0,52.0,0.0,1.0,11.7,17.9,0,0
38501,3.8,19.5,0.0,2.8,8.8,33.0,78.0,52.0,3.0,4.0,11.4,19.1,0,0
38502,0.5,15.2,0.4,1.8,7.2,28.0,84.0,59.0,3.0,7.0,8.7,14.1,0,0
38504,1.3,18.4,0.0,1.6,10.4,26.0,77.0,42.0,0.0,2.0,10.5,17.5,0,0
38505,1.5,18.6,0.0,2.8,10.6,15.0,71.0,42.0,1.0,1.0,9.7,17.8,0,0
38506,0.0,17.8,0.0,1.8,10.2,19.0,73.0,52.0,0.0,1.0,8.9,17.4,0,0
38507,0.4,19.0,0.0,1.8,10.4,17.0,79.0,35.0,0.0,1.0,9.6,18.1,0,0
38508,2.0,19.6,0.0,3.4,10.9,15.0,75.0,36.0,0.0,1.0,9.9,18.7,0,0
38509,4.9,21.5,0.0,2.4,5.1,41.0,68.0,30.0,3.0,6.0,11.7,21.2,0,1
38510,7.1,15.9,1.4,3.4,8.5,61.0,83.0,49.0,6.0,2.0,9.6,14.9,1,0
38511,0.8,14.8,0.8,3.2,11.0,37.0,57.0,41.0,0.0,1.0,9.0,14.1,0,0
38512,-2.2,15.9,0.0,2.2,8.9,19.0,65.0,25.0,2.0,4.0,7.2,14.8,0,0
38513,1.3,17.9,0.0,3.6,10.9,26.0,66.0,35.0,1.0,1.0,9.9,17.6,0,0
38514,1.5,18.0,0.0,2.2,10.5,31.0,67.0,36.0,0.0,2.0,10.9,17.6,0,0
38515,4.6,19.4,0.0,3.4,11.0,30.0,55.0,38.0,0.0,1.0,12.8,19.0,0,0
38516,5.3,21.3,0.0,4.0,10.8,44.0,63.0,38.0,0.0,3.0,13.7,20.4,0,0
38517,11.9,19.2,0.0,4.8,1.3,63.0,58.0,65.0,7.0,7.0,16.7,18.4,0,1
38518,9.6,16.5,14.4,4.0,6.7,41.0,79.0,60.0,3.0,7.0,11.6,15.2,1,0
38519,6.6,19.3,0.0,3.8,7.5,39.0,70.0,49.0,7.0,6.0,12.1,18.4,0,0
38520,2.3,16.9,0.0,3.0,11.0,22.0,80.0,38.0,0.0,1.0,9.0,16.4,0,0
38521,1.2,18.6,0.0,2.2,10.8,22.0,76.0,47.0,1.0,2.0,11.1,18.4,0,0
38522,0.8,19.7,0.0,2.8,9.4,30.0,76.0,33.0,1.0,1.0,11.0,19.4,0,0
38523,3.2,21.6,0.0,3.2,8.6,48.0,64.0,35.0,6.0,7.0,12.7,20.7,0,0
38524,9.4,16.7,0.0,5.0,2.7,44.0,66.0,69.0,6.0,7.0,13.3,15.6,0,0
38525,5.4,17.1,0.4,2.2,10.1,48.0,73.0,37.0,6.0,2.0,11.3,16.3,0,0
38526,1.9,15.6,0.0,4.0,10.3,37.0,67.0,42.0,1.0,7.0,8.7,14.0,0,0
38527,-1.5,17.2,0.0,4.0,10.5,26.0,75.0,34.0,1.0,1.0,7.9,16.5,0,0
38528,-0.5,19.6,0.0,2.8,10.9,28.0,68.0,34.0,1.0,1.0,9.7,19.2,0,0
38529,1.8,20.4,0.0,3.4,11.1,26.0,64.0,37.0,0.0,1.0,13.2,19.9,0,0
38530,3.3,22.2,0.0,3.0,11.0,24.0,63.0,34.0,0.0,1.0,14.0,22.0,0,0
38531,4.0,23.4,0.0,4.6,11.3,22.0,59.0,27.0,0.0,0.0,14.8,22.6,0,0
38532,11.1,20.2,0.0,5.4,1.4,37.0,56.0,71.0,7.0,7.0,15.2,17.5,0,1
38533,13.7,20.1,19.4,1.4,3.8,41.0,88.0,52.0,8.0,5.0,15.1,19.3,1,0
38534,5.8,17.2,0.4,3.6,3.6,30.0,91.0,52.0,7.0,5.0,8.1,16.6,0,0
38535,3.2,20.8,0.0,1.2,11.0,33.0,80.0,42.0,1.0,3.0,12.5,20.1,0,0
38536,6.9,25.0,0.0,4.4,11.5,31.0,66.0,31.0,1.0,1.0,15.1,24.9,0,0
38537,8.2,23.8,0.0,5.4,11.4,28.0,54.0,33.0,0.0,0.0,17.1,23.6,0,0
38538,6.0,25.9,0.0,4.4,11.1,74.0,59.0,16.0,1.0,1.0,16.7,25.7,0,0
38539,4.8,16.3,0.0,8.0,11.7,41.0,56.0,32.0,1.0,1.0,10.4,15.6,0,0
38540,0.5,19.5,0.0,4.4,10.9,37.0,57.0,38.0,0.0,1.0,12.5,18.9,0,0
38541,2.4,23.7,0.0,4.0,11.3,26.0,72.0,30.0,1.0,1.0,12.6,22.7,0,0
38542,2.9,25.0,0.0,4.6,11.1,24.0,67.0,30.0,0.0,0.0,16.5,23.9,0,0
38543,7.7,31.3,0.0,4.0,10.3,37.0,59.0,13.0,6.0,2.0,14.8,30.4,0,0
38544,12.4,33.1,0.0,7.2,8.4,65.0,36.0,9.0,1.0,7.0,21.6,32.6,0,1
38545,11.8,20.5,5.6,9.6,11.0,54.0,77.0,37.0,2.0,5.0,13.9,19.4,1,0
38547,3.7,22.7,0.0,5.2,11.2,26.0,72.0,32.0,1.0,2.0,11.8,21.8,0,0
38548,6.0,25.8,0.0,5.0,10.4,20.0,69.0,20.0,7.0,5.0,11.7,25.3,0,0
38549,6.4,30.1,0.0,5.2,12.0,22.0,51.0,15.0,1.0,1.0,16.6,29.2,0,0
38550,11.1,32.1,0.0,7.8,7.7,76.0,37.0,28.0,1.0,5.0,21.0,29.6,0,1
38551,14.1,20.2,8.2,6.0,5.9,50.0,81.0,46.0,7.0,6.0,18.2,18.3,1,1
38552,7.4,13.6,3.0,5.4,0.1,37.0,93.0,77.0,8.0,7.0,8.3,12.1,1,1
38553,3.7,18.8,3.6,1.4,11.9,35.0,59.0,34.0,2.0,6.0,11.6,16.6,1,0
38554,3.6,20.0,0.0,4.0,12.2,43.0,66.0,36.0,0.0,5.0,9.7,18.5,0,0
38555,2.4,21.2,0.0,4.8,12.2,37.0,82.0,31.0,1.0,1.0,10.4,20.5,0,0
38556,5.0,23.3,0.0,5.2,12.4,30.0,59.0,31.0,0.0,1.0,14.1,22.3,0,0
38557,9.6,29.2,0.0,5.0,12.0,22.0,58.0,21.0,5.0,5.0,16.3,27.2,0,0
38558,9.2,31.5,0.0,6.0,12.4,54.0,55.0,15.0,7.0,6.0,18.6,30.5,0,0
38559,12.3,25.3,0.0,9.2,12.2,59.0,50.0,35.0,0.0,1.0,16.6,25.1,0,0
38560,9.5,29.8,0.0,8.4,12.6,39.0,57.0,30.0,2.0,1.0,16.4,28.7,0,0
38561,15.3,34.0,0.0,6.6,11.7,46.0,49.0,18.0,3.0,7.0,23.1,32.2,0,0
38562,18.8,33.9,0.0,11.0,8.2,43.0,41.0,17.0,4.0,7.0,24.4,33.1,0,0
38563,9.8,34.0,0.0,8.0,9.7,48.0,55.0,17.0,5.0,6.0,19.4,32.6,0,0
38564,13.6,32.0,0.0,7.2,9.7,54.0,56.0,9.0,3.0,6.0,20.4,31.1,0,0
38565,13.5,26.3,0.0,8.2,7.6,72.0,48.0,24.0,7.0,4.0,18.8,23.8,0,0
38566,4.5,23.1,0.0,7.8,10.9,48.0,42.0,28.0,2.0,3.0,13.5,20.8,0,0
38567,6.0,26.4,0.0,6.0,12.9,37.0,56.0,19.0,0.0,0.0,15.6,24.5,0,0
38568,7.5,31.0,0.0,7.0,11.4,50.0,48.0,9.0,1.0,1.0,16.6,29.7,0,0
38569,10.1,35.4,0.0,8.0,10.3,54.0,30.0,6.0,5.0,7.0,21.0,33.3,0,0
38570,17.2,24.4,0.0,12.8,5.9,61.0,27.0,55.0,7.0,2.0,24.3,19.5,0,1
38571,4.9,20.1,4.6,6.6,13.2,46.0,52.0,23.0,2.0,1.0,11.0,18.8,1,0
38572,2.9,25.3,0.0,3.2,13.1,30.0,55.0,17.0,1.0,6.0,13.1,24.3,0,0
38573,11.5,29.5,0.0,7.0,9.0,37.0,52.0,10.0,4.0,2.0,18.0,28.5,0,0
38574,12.6,27.4,0.0,7.8,8.2,43.0,41.0,17.0,7.0,4.0,16.9,25.6,0,0
38575,6.2,27.1,0.0,9.2,11.5,43.0,42.0,15.0,7.0,7.0,13.8,26.1,0,0
38576,7.1,30.9,0.0,6.4,13.2,30.0,32.0,6.0,7.0,5.0,18.9,29.5,0,0
38577,12.0,34.5,0.0,8.0,13.4,31.0,40.0,11.0,0.0,0.0,22.1,32.7,0,0
38578,11.4,32.6,0.0,9.6,13.0,43.0,38.0,14.0,6.0,1.0,21.6,31.4,0,0
38579,6.3,30.5,0.0,10.6,13.3,59.0,48.0,13.0,1.0,1.0,16.5,29.4,0,0
38580,7.4,30.7,0.0,10.6,13.0,35.0,49.0,19.0,3.0,6.0,19.7,29.0,0,0
38581,12.0,31.6,0.0,8.0,13.1,31.0,51.0,19.0,0.0,1.0,19.1,30.4,0,0
38582,10.2,33.5,0.0,7.0,12.9,26.0,48.0,7.0,6.0,7.0,21.6,31.9,0,0
38583,16.8,40.6,0.0,8.8,8.3,57.0,22.0,5.0,6.0,7.0,27.3,39.1,0,0
38584,20.2,27.0,0.0,14.6,0.2,35.0,50.0,37.0,7.0,7.0,23.0,24.3,0,1
38585,14.1,20.9,22.8,4.6,3.6,61.0,81.0,44.0,7.0,6.0,16.1,19.4,1,0
38586,7.5,24.0,0.0,4.6,12.9,39.0,64.0,25.0,3.0,5.0,15.0,22.5,0,0
